"nonmucinous_low","nonmucinous_high","mucinous_low","mucinous_high","GCA_low","GCA_high","SRCC_low","SRCC_high"
-0.0923086964807881,-0.0535060014476674,-0.0138397065808723,-0.0502070881428924,-0.0339900752485862,0.0397594824922025,NA,0.0464420449060459
-0.00834324711968554,-0.0588323453273368,-0.0278058502651307,-0.0549262760810569,-0.0051645160972123,-0.0139795023222294,NA,-0.0113702524170669
0.00580355201511429,-0.0580455701009807,0.0127938603730071,-0.0171164252229452,0.00169251034485752,-0.0221017207244697,NA,0.0549496430085399
-0.0543649414691676,-0.0609048623660406,-0.0210564069294475,-0.0514880296489279,0.00186383928890904,0.00660964558443614,NA,0.0207191016360503
-0.111176980412724,-0.0513170439466668,-0.0478452211705642,-0.0189107294983778,-0.024460488254654,0.0689430831936832,NA,-0.0451383028154679
-0.0424741801248071,-0.0828004064311078,-0.00106411630866871,-0.0109221450227372,0.0103930289642995,-0.0017466476792726,NA,0.00800743557069988
0.00123590570486412,-0.0484504922936979,-0.0393338138751066,-0.00825688287343485,-0.000507993208337783,-0.0332925734958641,NA,-0.0146958257505161
-0.0714014514833067,-0.0592802696690692,-0.0131820172459439,-0.057784444174893,0.0223080512180905,0.0499111638983573,NA,-0.0656922917729172
-0.0530913160685031,-0.076246596880275,-0.0230064146277057,-0.0226679594585731,-0.00704159496068089,-0.0244588515857269,NA,0.110679278044503
-0.0163933365704937,-0.0714095160798173,-0.0184988127016717,0.0234933975690375,-0.0222038874460049,0.0399240329857642,NA,-0.0562163024127353
-0.00329989003255879,-0.0826114483955482,-0.0320518595094951,-0.0323004639342317,0.00449873838227004,0.0218414639315718,NA,0.0466599767333147
-0.0613836865329109,-0.0662299130763015,0.00971890051071755,-0.0872107189803148,-0.0263344413550642,-0.0333136430048488,NA,0.0139199919311792
-0.0174579665425988,-0.0687379808933143,0.00701769946055844,-0.0126176304070799,0.0158590951867038,0.0427817665744918,NA,-0.00384964553488787
0.0164558962348818,-0.0493339021121625,-0.0167757907472262,-0.101430280913501,-0.0445553252150186,0.0425840411748612,NA,-0.0200676190480877
-0.000070613248518564,-0.0405596214894486,-0.0252711388030239,-0.0849060460403688,-0.0290650819973944,-0.0725298988638045,NA,0.0080339657125546
-0.0457555108439237,-0.0958190966425695,-0.0620615160131753,-0.065518816083931,-0.0304338895463987,0.0261346248107819,NA,-0.099518829512353
-0.0170905591928989,-0.0862732268028158,-0.00579345098334753,0.00579752628532856,-0.0174486853690287,-0.0332883989780205,NA,-0.0553692147871593
0.0146023691401777,-0.0727459531338615,-0.0379856462933551,-0.0146871232158128,-0.00250654454223642,-0.00566209988793509,NA,0.0800059928666761
-0.0561039093597737,-0.031590156274631,-0.0309231266914114,-0.0462870313675876,0.0117587029324407,0.00841081884848865,NA,0.100430833423671
-0.0723864458997667,-0.127453990917221,-0.0223304003111768,-0.0352733832284181,-0.000797050482959617,-0.0343445113957366,NA,0.0528701304932107
0.0302894170870905,-0.0977409050413152,-0.0401660127633816,-0.0709124536513445,-0.0249711781407962,0.036635131463158,NA,0.117956351871482
-0.0872774378299116,-0.0680200247240111,0.0000405886349596901,-0.0299141318436763,0.00993647291508145,0.0612525556826464,NA,0.0523889102759363
-0.00913829055762899,-0.0650851269998571,-0.0164197908359712,-0.0808374365287461,0.0226019696931447,0.0415242149989063,NA,0.0558086146405358
-0.00366456093184112,-0.0811044003132029,-0.0700885378895065,-0.0670435279599862,-0.0186222711531846,0.12214972115336,NA,0.090636322607337
0.00321228933695475,-0.0616906408874562,0.00634883577290209,-0.0239595719814013,-0.0123687299117469,0.0477488770191268,NA,0.0418505329851814
0.00997287979351144,-0.143347745429205,-0.0534253557133217,-0.0367872088244651,-0.0149057513526659,-0.038289470224194,NA,0.0280518755101701
