"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
166,0.00490993223837718,-0.0556413826449529,0.00205905711107299,-0.0680757360963296,-0.0764243158012634,0.0169761396484933,0.0171047916740053
167,0.00284485936081935,-0.0349195046597745,0.021279211435981,-0.0544493714907512,-0.0186018216232518,0.0167081059905903,0.017309323783512
168,-0.0324666494748165,-0.0475867616930441,-0.0127016916196078,-0.0405668366495326,-0.0364963510161702,0.0196633932612842,0.00891519080391834
169,-0.0112247254607091,-0.0520255363456004,-0.0332825873679623,-0.0714954273065251,-0.0889518586774185,0.0206259815626676,0.0200652371472303
170,0.00748934649028284,-0.0426472714853529,-0.0031558125666015,-0.0366837065896411,-0.0957827296904627,0.0276793720882559,0.0295164072968614
171,-0.0155780620012923,-0.0299011867798191,-0.0379742216311979,0.0150542165299994,-0.000340619500039274,-0.0446783041341461,-0.0312966443989679
172,0.0237501683959898,-0.0697236882205584,0.0104590794642219,-0.0175772681487592,-0.0852100671091813,0.0559181356222522,0.051979722477168
173,-0.0173111650361663,-0.0252573887889377,-0.0677207640941324,-0.0388366168107552,-0.0715726361033928,-0.0112136223683787,0.00126896202434418
174,-0.0134533919278882,-0.0536734644530963,-0.0354085680896285,0.0345043538660607,-0.110568430667932,0.0201351268892578,-0.0020724376640632
175,-0.0150965998239885,-0.0886120964026589,-0.0272107423042719,-0.101998397614668,-0.131734553237104,-0.000166835418807208,0.00779980343695247
176,0.010653414144425,-0.0446885075983652,-0.0077717443861535,-0.0176073267775859,-0.0664174488459279,0.00874261598972665,0.0109519531921144
177,-0.0122960271144248,-0.0493245580475602,0.00613050396852929,-0.0745289556139791,-0.113897848318493,-0.00951872180566623,-0.00988298766009945
178,-0.00274521128469356,-0.0625544226991974,-0.0000708060049077197,-0.0724967302693355,-0.121185277081406,0.0103484908098738,-0.00713185992912819
179,-0.0142117454678733,-0.0286192030145016,0.0189139514907838,-0.0536065599697554,-0.0558743177866141,-0.00273405462054808,0.0124560584109427
180,-0.00582691195496847,-0.0639778503223082,-0.115704126819333,-0.052688194170102,-0.0673871136133832,0.00323449412833263,-0.0127364311406714
181,-0.0155680886666666,-0.0825094736457628,-0.0151732929948091,-0.0454100199131239,-0.0812124680960665,-0.0378206053568447,-0.0243622016308041
182,-0.0309035903116207,-0.0519939223511649,-0.00257814904918213,-0.105342200382014,-0.0769192964026295,0.0263884943386991,0.00639570738451064
