"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
172,-0.0159904981505284,-0.0182502425264266,0.0154584280543554,-0.040623634933367,-0.0408156975080455,0.0407559254030959,0.0321273612456369
173,0.0124045649406112,-0.0524807081973177,-0.0421192612394075,-0.0984259160244837,-0.105283764150288,0.0461900602715543,0.01764191419054
174,-0.00692548960299904,0.00756792377271873,0.00360160719471542,-0.0462060864529883,-0.0516151317354621,0.00735495742788101,0.00681732409669681
175,-0.0243464715174773,-0.000974734985038306,0.0215130276300463,-0.0160200754052775,0.0109486865564971,0.0358499424455996,0.0353728414034197
176,0.0165992363211734,0.00551224234689113,-0.0526465949679537,-0.0234114430003043,0.0531650853044019,0.040633781521231,0.0254281640589757
177,0.0142471047473759,-0.0978476386972235,-0.022616690898532,0.0198805626360586,-0.109645640769519,0.0325563548885915,0.0108277583147816
178,-0.000169058378402871,-0.0610094280658028,0.0032331702897927,-0.0228242456827152,-0.0481130322416959,0.0106148713863514,0.0206222254519011
179,-0.0111469091463576,-0.0207095471567547,-0.0676923819879713,-0.042819900274361,0.017722524022307,-0.00460314266682856,-0.0251216729313245
180,0.0074640240958083,-0.0646407456299582,-0.0267980754323742,0.0345553294941866,-0.00282994838186201,0.0159273360375325,0.0204837367200304
181,-0.0111935833411284,-0.0496947173899608,-0.00669175670988628,-0.0270016896350032,-0.0132907341640199,-0.00684411395875886,0.0111882390130652
182,0.018036876322274,-0.0216128892217766,-0.0339261127962489,-0.0549835771784276,-0.0717153729735432,0.0782912408400384,0.0444505692495906
183,-0.0423127918991161,-0.00441957199742732,-0.0543947055194524,-0.010209649295006,-0.0673631871212477,-0.0115400689550339,-0.0352580281628564
184,0.00202566319782479,-0.0311448488759155,-0.0324797992097594,-0.0387705468481621,-0.0107971753744426,0.0346230735654446,0.0346021682268053
185,-0.00124890283634069,0.0284975255699025,-0.0352054953588614,0.0328846794529525,-0.0816098702838461,0.0413236817385708,0.0504950420613083
186,-0.0530790985272119,0.0165456693974844,-0.0795918835633707,0.0137035554960857,-0.0736387194991894,0.00342443499187216,-0.00139284984880429
187,-0.0168797619922829,0.0148978858219506,-0.0370632903988003,-0.0486612759479257,-0.0439779129301322,0.0235582696065433,-0.0275474174774428
188,-0.0371616288404675,-0.0207107584476523,0.00116522211740278,-0.131356197631386,-0.0506626793160798,0.0313696621577865,-0.0399672522670893
189,0.0135834375006013,0.0276696189707573,-0.026387662901641,-0.0217963795597638,-0.00755857230192281,0.0237027050433172,0.00817518862234794
190,-0.0113481615028986,-0.0652253017779114,0.0172332906926472,0.0307018039296652,-0.0805309852260086,0.0595653397542663,0.0228326627682258
191,-0.0208470367913546,0.0407475554682633,-0.0768007428484326,0.009003879968108,-0.0764373996326293,0.0205770800924883,0.0200345425624831
192,0.0129546074210626,-0.0769727075570933,-0.0315930512122214,-0.038824971427654,-0.0265581631312284,0.0562501912432784,0.0606806675960811
193,-0.018347249842776,-0.0480620701100998,0.030702336245326,-0.0919669594607675,-0.00748809099735004,0.00358218128996823,0.0064969641023543
194,-0.0108823027774852,-0.0412751138346252,0.0109968124108417,-0.121308884598192,-0.0132542920622509,0.0215370750502888,0.0127916890858664
195,0.000898628147947146,-0.0165869358009367,0.0428154819046501,-0.0208044906759562,-0.0506625846864488,0.0537469142951479,0.0300230481247873
196,-0.0344819896471478,-0.0410860938507951,0.00543967621006125,-0.0427218755151845,-0.0823115141937668,-0.0247816436264285,-0.035256381916117
197,-0.0394623702955103,-0.00242985430675377,-0.0242610221093116,0.00582263219873208,-0.109621791585549,0.0204770785269978,0.00463906080125168
198,0.0160160065947112,-0.0282562780137288,0.00598314469017611,0.00393748714872791,-0.0308280472842184,0.0231672975209376,0.0177154865274137
199,0.0120270868340301,-0.00130635372612101,-0.0547425171015166,-0.0216361486307682,-0.0384701560292683,0.052658379761005,0.016014624290562
200,0.00149956288129893,0.049969320127369,-0.0348498025441228,-0.0199736225533224,-0.0549354168749543,0.019499467799659,0.00551250693659043
